job_id,type,res,nodes,start_time,subtime,reqtime,req_finish_time,runtime,actual_finish_time,terminated,finish_time
111,execution_finished,1,[7],1252.0884431860095,1208,171,1426.2035868454861,171,1426.2035868454861,False,1426.2035868454861
115,execution_finished,1,[17],1292.0,1292,136,1449.994706653953,136,1449.994706653953,False,1449.994706653953
112,execution_finished,1,[3],1252.2089226345015,1240,220,1452.381886376132,220,1452.381886376132,False,1452.381886376132
114,execution_finished,1,[1],1270.3650099894032,1261,181,1453.8479125930282,181,1453.8479125930282,False,1453.8479125930282
124,execution_finished,1,[25],1326.4429908768122,1321,137,1453.8682377851571,137,1453.8682377851571,False,1453.8682377851571
117,execution_finished,1,[21],1298.0,1298,158,1459.2273845062866,158,1459.2273845062866,False,1459.2273845062866
134,execution_finished,1,[12],1411.0,1411,50,1459.2802740003492,50,1459.2802740003492,False,1459.2802740003492
123,execution_finished,1,[5],1323.0636499891978,1318,137,1461.4028778820937,137,1461.4028778820937,False,1461.4028778820937
128,execution_finished,1,[19],1368.0,1368,88,1462.9717001307617,88,1462.9717001307617,False,1462.9717001307617
122,execution_finished,1,[30],1320.9010553316298,1317,169,1475.3695612126476,169,1475.3695612126476,False,1475.3695612126476
121,execution_finished,1,[16],1317.6089048721378,1317,182,1482.0152236971448,182,1482.0152236971448,False,1482.0152236971448
119,execution_finished,1,[6],1314.1327781035152,1307,165,1483.4579445447926,165,1483.4579445447926,False,1483.4579445447926
116,execution_finished,1,[22],1293.0,1293,185,1497.1428690431828,185,1497.1428690431828,False,1497.1428690431828
131,execution_finished,1,[23],1389.0,1389,109,1503.6477108442332,109,1503.6477108442332,False,1503.6477108442332
126,execution_finished,1,[8],1333.1304556227635,1327,187,1507.1189289237352,187,1507.1189289237352,False,1507.1189289237352
132,execution_finished,1,[11],1392.0,1392,120,1514.3186185027853,120,1514.3186185027853,False,1514.3186185027853
133,execution_finished,1,[14],1401.0,1401,131,1527.202273855174,131,1527.202273855174,False,1527.202273855174
138,execution_finished,1,[0],1442.0,1442,96,1530.2338494262879,96,1530.2338494262879,False,1530.2338494262879
129,execution_finished,1,[2],1384.0,1384,127,1533.2297961137851,127,1533.2297961137851,False,1533.2297961137851
136,execution_finished,1,[13],1424.0,1424,124,1538.1145543845023,124,1538.1145543845023,False,1538.1145543845023
127,execution_finished,1,[24],1338.8027911448423,1329,180,1538.7708373429282,180,1538.7708373429282,False,1538.7708373429282
120,execution_finished,1,[4],1314.578776616473,1311,219,1546.4568673140195,219,1546.4568673140195,False,1546.4568673140195
139,execution_finished,1,[17],1454.0,1454,97,1566.6874010693637,97,1566.6874010693637,False,1566.6874010693637
130,execution_finished,1,[9],1388.0,1388,163,1573.5048942407636,163,1573.5048942407636,False,1573.5048942407636
137,execution_finished,1,[7],1431.0,1431,148,1581.6961477286698,148,1581.6961477286698,False,1581.6961477286698
135,execution_finished,1,[31],1423.0,1423,203,1616.974372342386,203,1616.974372342386,False,1616.974372342386
141,execution_finished,1,[21],1477.0,1477,160,1640.2682374747205,160,1640.2682374747205,False,1640.2682374747205
147,execution_finished,1,[2],1545.0,1545,91,1651.928436585468,91,1651.928436585468,False,1651.928436585468
144,execution_finished,1,[23],1503.6477108442332,1503,145,1656.1607206828921,145,1656.1607206828921,False,1656.1607206828921
143,execution_finished,1,[22],1499.0,1499,145,1659.0038703311434,145,1659.0038703311434,False,1659.0038703311434
142,execution_finished,1,[6],1493.0,1493,165,1662.3251664412774,165,1662.3251664412774,False,1662.3251664412774
140,execution_finished,1,[19],1476.0,1476,189,1679.9733105081132,189,1679.9733105081132,False,1679.9733105081132
145,execution_finished,1,[11],1518.0,1518,161,1682.1108131579035,161,1682.1108131579035,False,1682.1108131579035
146,execution_finished,1,[14],1528.0,1528,163,1685.0303102167434,163,1685.0303102167434,False,1685.0303102167434
149,execution_finished,1,[4],1552.0,1552,134,1693.8797449930194,134,1693.8797449930194,False,1693.8797449930194
151,execution_finished,1,[9],1586.0,1586,129,1732.8106218224448,129,1732.8106218224448,False,1732.8106218224448
148,execution_finished,1,[24],1550.0,1550,167,1735.525909528224,167,1735.525909528224,False,1735.525909528224
154,execution_finished,1,[8],1632.0,1632,114,1738.0678393385604,114,1738.0678393385604,False,1738.0678393385604
156,execution_finished,1,[13],1642.0,1642,138,1768.9984556859783,138,1768.9984556859783,False,1768.9984556859783
157,execution_finished,1,[0],1648.0,1648,138,1774.836158550289,138,1774.836158550289,False,1774.836158550289
150,execution_finished,1,[17],1585.0,1585,172,1784.8168348858817,172,1784.8168348858817,False,1784.8168348858817
155,execution_finished,1,[21],1642.0,1642,145,1789.9618402114656,145,1789.9618402114656,False,1789.9618402114656
153,execution_finished,1,[31],1626.0,1626,175,1793.2192865020568,175,1793.2192865020568,False,1793.2192865020568
152,execution_finished,1,[7],1612.0,1612,183,1798.3337502320715,183,1798.3337502320715,False,1798.3337502320715
160,execution_finished,1,[19],1689.0,1689,118,1816.3484160844305,118,1816.3484160844305,False,1816.3484160844305
161,execution_finished,1,[4],1695.0,1695,118,1819.9388799192259,118,1819.9388799192259,False,1819.9388799192259
